i,j,cio,ym
CSAB4,FESA4,0.982942281127227,201709
CSRN6,FESA4,0.982942281127227,201709
CEEB5,FJTA4,0.98922558781524,201709
CRIV4,FJTA4,0.990378028137759,201709
CSAB4,FJTA4,0.98922558781524,201709
CSRN6,FJTA4,0.98922558781524,201709
FESA4,FJTA4,0.973262852666443,201709
CEEB5,FRIO3,1,201709
CRIV4,FRIO3,0.999967249541933,201709
CSAB4,FRIO3,1,201709
CSRN6,FRIO3,1,201709
FESA4,FRIO3,0.982942281127227,201709
FJTA4,FRIO3,0.98922558781524,201709
GEPA3,GEPA4,1,201709
CTNM3,GSHP3,1,201709
BMEB4,GUAR4,0.999998157068989,201709
BOBR4,GUAR4,0.999992555765755,201709
BPAN4,GUAR4,0.999998157084438,201709
BRIV3,GUAR4,0.98350095378768,201709
CEBR5,GUAR4,0.9999974451224,201709
CESP3,GUAR4,0.997504189691903,201709
CTNM3,INEP3,0.998801286936502,201709
GSHP3,INEP3,0.998801286936502,201709
CTNM3,INEP4,1,201709
GSHP3,INEP4,1,201709
INEP3,INEP4,0.998801286936502,201709
BMEB4,ITUB3,0.951823732728294,201709
BOBR4,ITUB3,0.951821143578696,201709
BPAN4,ITUB3,0.951823745830075,201709
BRIV3,ITUB3,0.936281523835451,201709
CEBR5,ITUB3,0.951823055079386,201709
CESP3,ITUB3,0.949589283373443,201709
GUAR4,ITUB3,0.951888858731606,201709
BRGE3,JOPA3,1,201709
CRIV3,JOPA3,1,201709
CTNM4,JOPA3,0.999556572133562,201709
FRAS3,JSLG3,0.991671976346355,201709
BEEF3,KLBN11,0.942796643381236,201709
BRIN3,LLISE3,0.991222537918783,201709
BRKM3,LLISE3,0.99936071528238,201709
CEEB5,MNDL3,1,201709
CRIV4,MNDL3,0.999967249541933,201709
CSAB4,MNDL3,1,201709
CSRN6,MNDL3,1,201709
FESA4,MNDL3,0.982942281127227,201709
FJTA4,MNDL3,0.98922558781524,201709
FRIO3,MNDL3,1,201709
FRAS3,MOVI3,0.97822663382312,201709
JSLG3,MOVI3,0.974697811581305,201709
BMEB4,OIBR3,0.96535766674666,201709
BOBR4,OIBR3,0.965354913281945,201709
BPAN4,OIBR3,0.965357679426269,201709
BRIV3,OIBR3,0.949431945421119,201709
CEBR5,OIBR3,0.965356979462296,201709
CESP3,OIBR3,0.962950087422947,201709
GUAR4,OIBR3,0.965740657883997,201709
ITUB3,OIBR3,0.927887923536642,201709
BRAP3,OIBR4,0.980297619704551,201709
CEEB5,PLAS3,1,201709
CRIV4,PLAS3,0.999967249541933,201709
CSAB4,PLAS3,1,201709
CSRN6,PLAS3,1,201709
FESA4,PLAS3,0.982942281127227,201709
FJTA4,PLAS3,0.98922558781524,201709
FRIO3,PLAS3,1,201709
MNDL3,PLAS3,1,201709
CAMB4,PRIO3,0.99968930453442,201709
BRGE3,RAPT3,0.999989176538641,201709
CRIV3,RAPT3,0.999989176538641,201709
CTNM4,RAPT3,0.999545753471628,201709
JOPA3,RAPT3,0.999989176538641,201709
CRPG5,RCSL4,1,201709
ALPA3,REDE3,0.999939239002114,201709
ENGI4,REDE3,0.999575009408123,201709
ENMT3,REDE3,0.991564356974432,201709
ENMT4,REDE3,0.996371107818456,201709
BRGE3,RPAD3,1,201709
CRIV3,RPAD3,1,201709
CTNM4,RPAD3,0.999556572133564,201709
JOPA3,RPAD3,1,201709
RAPT3,RPAD3,0.99998917653864,201709
CEEB5,RPMG3,1,201709
CRIV4,RPMG3,0.999967249541933,201709
CSAB4,RPMG3,1,201709
CSRN6,RPMG3,1,201709
FESA4,RPMG3,0.982942281127227,201709
FJTA4,RPMG3,0.98922558781524,201709
FRIO3,RPMG3,1,201709
MNDL3,RPMG3,1,201709
PLAS3,RPMG3,1,201709
BMEB4,RSID3,0.962993022079278,201709
BOBR4,RSID3,0.962992907475962,201709
BPAN4,RSID3,0.962993047289014,201709
BRIV3,RSID3,0.947106299682263,201709
CEBR5,RSID3,0.962992336478417,201709
CESP3,RSID3,0.960592364545337,201709
GUAR4,RSID3,0.962991263856449,201709
ITUB3,RSID3,0.916945473560012,201709
OIBR3,RSID3,0.929633962871236,201709
AGRO3,SAPR3,0.977974286533336,201709
BTTL3,SAPR3,1,201709
CGRA3,SAPR3,1,201709
CGRA4,SAPR3,0.998562849279885,201709
CEEB5,SLED4,0.906268300617899,201709
CSAB4,SLED4,0.906268300617899,201709
CSRN6,SLED4,0.906268300617899,201709
FRIO3,SLED4,0.906268300617899,201709
MNDL3,SLED4,0.906268300617899,201709
PLAS3,SLED4,0.906268300617899,201709
RPMG3,SLED4,0.906268300617899,201709
BRAP3,SNSL3,0.951753194718568,201709
OIBR4,SNSL3,0.970476609660772,201709
TAEE3,TAEE4,1,201709
CEEB5,TEKA4,1,201709
CRIV4,TEKA4,0.999967249541933,201709
CSAB4,TEKA4,1,201709
CSRN6,TEKA4,1,201709
FESA4,TEKA4,0.982942281127227,201709
FJTA4,TEKA4,0.98922558781524,201709
FRIO3,TEKA4,1,201709
MNDL3,TEKA4,1,201709
PLAS3,TEKA4,1,201709
RPMG3,TEKA4,1,201709
SLED4,TEKA4,0.906268300617899,201709
CRPG5,TELB4,1,201709
RCSL4,TELB4,1,201709
TIET3,TIET4,0.999379859740252,201709
CEEB5,TOYB3,1,201709
CRIV4,TOYB3,0.999967249541933,201709
CSAB4,TOYB3,1,201709
CSRN6,TOYB3,1,201709
FESA4,TOYB3,0.982942281127227,201709
FJTA4,TOYB3,0.98922558781524,201709
FRIO3,TOYB3,1,201709
MNDL3,TOYB3,1,201709
PLAS3,TOYB3,1,201709
RPMG3,TOYB3,1,201709
SLED4,TOYB3,0.906268300617899,201709
TEKA4,TOYB3,1,201709
CEEB5,TOYB4,1,201709
CRIV4,TOYB4,0.999967249541933,201709
CSAB4,TOYB4,1,201709
CSRN6,TOYB4,1,201709
FESA4,TOYB4,0.982942281127227,201709
FJTA4,TOYB4,0.98922558781524,201709
FRIO3,TOYB4,1,201709
MNDL3,TOYB4,1,201709
PLAS3,TOYB4,1,201709
RPMG3,TOYB4,1,201709
SLED4,TOYB4,0.906268300617899,201709
TEKA4,TOYB4,1,201709
TOYB3,TOYB4,1,201709
ETER3,TPIS3,0.914790633261709,201709
ETER3,UCAS3,0.97823930205374,201709
TPIS3,UCAS3,0.935030795021996,201709
BRGE3,UNIP3,1,201709
CRIV3,UNIP3,1,201709
CTNM4,UNIP3,0.999556572133563,201709
JOPA3,UNIP3,1,201709
RAPT3,UNIP3,0.999989176538641,201709
RPAD3,UNIP3,1,201709
AGRO3,UNIP6,0.97546351565807,201709
BTTL3,UNIP6,0.997432682116658,201709
CGRA3,UNIP6,0.997432682116658,201709
CGRA4,UNIP6,0.99632867862331,201709
SAPR3,UNIP6,0.997432682116658,201709
BRAP3,USIM3,0.970103019525166,201709
OIBR4,USIM3,0.989575000866685,201709
SNSL3,USIM3,0.960384851304848,201709
GOAU3,VALE5,0.94973725060634,201709
BMEB4,VULC3,1,201709
BOBR4,VULC3,0.999994368574403,201709
BPAN4,VULC3,0.999999999871747,201709
BRIV3,VULC3,0.983502764244428,201709
CEBR5,VULC3,0.999999288052099,201709
CESP3,VULC3,0.997506014580081,201709
GUAR4,VULC3,0.999998157068988,201709
ITUB3,VULC3,0.951823732728294,201709
OIBR3,VULC3,0.96535766674666,201709
RSID3,VULC3,0.962993022079278,201709
TAEE3,VVAR3,1,201709
TAEE4,VVAR3,1,201709
TAEE3,VVAR4,1,201709
TAEE4,VVAR4,1,201709
VVAR3,VVAR4,1,201709
AGRO3,WLMM4,0.977974286533336,201709
BTTL3,WLMM4,1,201709
CGRA3,WLMM4,1,201709
CGRA4,WLMM4,0.998562849279885,201709
SAPR3,WLMM4,1,201709
UNIP6,WLMM4,0.997432682116658,201709
ALPA4,AMAR3,0.947624133128467,201710
ALPA3,BBRK3,0.897222870516459,201710
ALUP11,BEEF3,0.908808914237097,201710
BAZA3,BNBR3,0.997355864860681,201710
BMEB4,BOBR4,0.999997954152177,201710
BMEB4,BPAN4,0.999999687104608,201710
BOBR4,BPAN4,0.999997641257425,201710
BMEB4,BRIV3,0.983403201451339,201710
BOBR4,BRIV3,0.98340118955804,201710
BPAN4,BRIV3,0.983402893749008,201710
BMEB4,CEBR5,0.999999349741046,201710
BOBR4,CEBR5,0.999997303894553,201710
BPAN4,CEBR5,0.999999036845857,201710
BRIV3,CEBR5,0.983402561984601,201710
AFLT3,CEEB3,0.998688488582325,201710
AFLT3,CEED3,0.938144949967131,201710
CEEB3,CEED3,0.954641727753408,201710
AFLT3,CEED4,0.938144949967131,201710
CEEB3,CEED4,0.954641727753407,201710
CEED3,CEED4,1,201710
BPAC11,CELP3,0.911209227571266,201710
AFLT3,CEPE3,0.938144949967131,201710
CEEB3,CEPE3,0.954641727753407,201710
CEED3,CEPE3,1,201710
CEED4,CEPE3,1,201710
CEPE5,CEPE6,0.897848181466996,201710
BMEB4,CESP3,0.997143657666187,201710
BOBR4,CESP3,0.997141617662006,201710
BPAN4,CESP3,0.997143345664531,201710
BRIV3,CESP3,0.980596972491096,201710
CEBR5,CESP3,0.997143009264594,201710
ALPA4,CGAS5,0.953998757707105,201710
AMAR3,CGAS5,0.905395868870566,201710
AGRO3,CGRA3,0.994626194910947,201710
AGRO3,CGRA4,0.993477537622685,201710
CGRA3,CGRA4,0.998803905406281,201710
BRPR3,CMIG3,0.900679073216601,201710
BPAC11,CRDE3,0.906090952797845,201710
CELP3,CRDE3,0.921077718080732,201710
BRGE3,CRIV3,1,201710
CEEB5,CRIV4,0.999966346852065,201710
BPHA3,CRPG5,1,201710
CEEB5,CSAB4,1,201710
CRIV4,CSAB4,0.999966346852066,201710
AFLT3,CSRN3,0.994829869195948,201710
CEEB3,CSRN3,0.998724646935175,201710
CEED3,CSRN3,0.968457495135608,201710
CEED4,CSRN3,0.968457495135608,201710
CEPE3,CSRN3,0.968457495135608,201710
AFLT3,CSRN5,0.995229649764417,201710
CEEB3,CSRN5,0.998919333514393,201710
CEED3,CSRN5,0.967449097585462,201710
CEED4,CSRN5,0.967449097585462,201710
CEPE3,CSRN5,0.967449097585462,201710
CSRN3,CSRN5,0.999991937654104,201710
CEEB5,CSRN6,1,201710
CRIV4,CSRN6,0.999966346852065,201710
CSAB4,CSRN6,1,201710
BRGE3,CTNM4,0.999584487733513,201710
CRIV3,CTNM4,0.999584487733514,201710
BPHA3,DMMO3,0.9988946207739,201710
CRPG5,DMMO3,0.998894620773899,201710
AFLT3,EEEL3,0.938144949967131,201710
CEEB3,EEEL3,0.954641727753408,201710
CEED3,EEEL3,1,201710
CEED4,EEEL3,1,201710
CEPE3,EEEL3,1,201710
CSRN3,EEEL3,0.968457495135608,201710
CSRN5,EEEL3,0.967449097585462,201710
AFLT3,EEEL4,0.938144949967131,201710
CEEB3,EEEL4,0.954641727753407,201710
CEED3,EEEL4,1,201710
CEED4,EEEL4,1,201710
CEPE3,EEEL4,1,201710
CSRN3,EEEL4,0.968457495135608,201710
CSRN5,EEEL4,0.967449097585462,201710
EEEL3,EEEL4,1,201710
ALPA4,ENBR3,0.906464980342504,201710
CGAS5,ENBR3,0.889628072263867,201710
ALPA3,ENGI4,0.999386447274977,201710
BBRK3,ENGI4,0.896618120303387,201710
ALPA3,ENMT3,0.990656004046625,201710
ENGI4,ENMT3,0.992808934920238,201710
ALPA3,ENMT4,0.995969933446326,201710
BBRK3,ENMT4,0.893696382340957,201710
ENGI4,ENMT4,0.997696292686622,201710
ENMT3,ENMT4,0.997734083068636,201710
BRSR6,EUCA4,0.961020939029661,201710
CEEB5,FESA4,0.947307319080351,201710
CRIV4,FESA4,0.947325056967507,201710
CSAB4,FESA4,0.947307319080351,201710
CSRN6,FESA4,0.947307319080351,201710
CEEB5,FJTA4,0.997673805145776,201710
CRIV4,FJTA4,0.998199484828946,201710
CSAB4,FJTA4,0.997673805145776,201710
CSRN6,FJTA4,0.997673805145776,201710
FESA4,FJTA4,0.945515983396247,201710
CEEB5,FRIO3,1,201710
CRIV4,FRIO3,0.999966346852065,201710
CSAB4,FRIO3,1,201710
CSRN6,FRIO3,1,201710
FESA4,FRIO3,0.947307319080351,201710
FJTA4,FRIO3,0.997673805145776,201710
GEPA3,GEPA4,1,201710
CTNM3,GSHP3,1,201710
BMEB4,GUAR4,0.999969901477902,201710
BOBR4,GUAR4,0.999967855691656,201710
BPAN4,GUAR4,0.999969588591927,201710
BRIV3,GUAR4,0.983373602468348,201710
CEBR5,GUAR4,0.999969251238519,201710
CESP3,GUAR4,0.997113645115771,201710
ALPA4,HGTX3,0.907762804553285,201710
AMAR3,HGTX3,0.89060705635324,201710
CTNM3,INEP3,0.998711692622359,201710
GSHP3,INEP3,0.998711692622359,201710
CTNM3,INEP4,1,201710
GSHP3,INEP4,1,201710
INEP3,INEP4,0.998711692622359,201710
BMEB4,ITUB3,0.948269648438457,201710
BOBR4,ITUB3,0.948269389233468,201710
BPAN4,ITUB3,0.948269351729254,201710
BRIV3,ITUB3,0.932697002081435,201710
CEBR5,ITUB3,0.948269031817627,201710
CESP3,ITUB3,0.945676839814248,201710
GUAR4,ITUB3,0.948702058498626,201710
BRGE3,JOPA3,1,201710
CRIV3,JOPA3,1,201710
CTNM4,JOPA3,0.999584487733514,201710
FRAS3,JSLG3,0.988516176724599,201710
BEEF3,KLBN11,0.921741949641552,201710
BRSR6,LIGT3,0.8986775443919,201710
EUCA4,LIGT3,0.917914906012294,201710
BRKM3,LLISE3,1,201710
CEEB5,MNDL3,1,201710
CRIV4,MNDL3,0.999966346852065,201710
CSAB4,MNDL3,1,201710
CSRN6,MNDL3,1,201710
FESA4,MNDL3,0.947307319080351,201710
FJTA4,MNDL3,0.997673805145776,201710
FRIO3,MNDL3,1,201710
FRAS3,MOVI3,0.972138454486652,201710
JSLG3,MOVI3,0.967735137126337,201710
ALPA4,NATU3,0.948381108167281,201710
AMAR3,NATU3,0.919707926338156,201710
CGAS5,NATU3,0.911467287131838,201710
ENBR3,NATU3,0.896888821806095,201710
HGTX3,NATU3,0.911375490231413,201710
BMEB4,OIBR3,0.969151765544114,201710
BOBR4,OIBR3,0.969151277583447,201710
BPAN4,OIBR3,0.969151462300992,201710
BRIV3,OIBR3,0.953071431199358,201710
CEBR5,OIBR3,0.969151135344501,201710
CESP3,OIBR3,0.966384109100597,201710
GUAR4,OIBR3,0.969122595508282,201710
ITUB3,OIBR3,0.927522789238743,201710
BRAP3,OIBR4,0.980550798623571,201710
CEEB5,PLAS3,1,201710
CRIV4,PLAS3,0.999966346852065,201710
CSAB4,PLAS3,1,201710
CSRN6,PLAS3,1,201710
FESA4,PLAS3,0.947307319080351,201710
FJTA4,PLAS3,0.997673805145776,201710
FRIO3,PLAS3,1,201710
MNDL3,PLAS3,1,201710
CAMB4,PRIO3,0.982077269788154,201710
BRGE3,RAPT3,0.999984451031883,201710
CRIV3,RAPT3,0.999984451031882,201710
CTNM4,RAPT3,0.999568945226183,201710
JOPA3,RAPT3,0.999984451031882,201710
BPHA3,RCSL4,1,201710
CRPG5,RCSL4,1,201710
DMMO3,RCSL4,0.998894620773899,201710
ALPA3,REDE3,0.999858994974297,201710
BBRK3,REDE3,0.897106438315057,201710
ENGI4,REDE3,0.999127958202233,201710
ENMT3,REDE3,0.990277704156166,201710
ENMT4,REDE3,0.995628293483774,201710
BRGE3,RPAD3,1,201710
CRIV3,RPAD3,1,201710
CTNM4,RPAD3,0.999584487733515,201710
JOPA3,RPAD3,1,201710
RAPT3,RPAD3,0.999984451031883,201710
CEEB5,RPMG3,1,201710
CRIV4,RPMG3,0.999966346852065,201710
CSAB4,RPMG3,1,201710
CSRN6,RPMG3,1,201710
FESA4,RPMG3,0.947307319080351,201710
FJTA4,RPMG3,0.997673805145776,201710
FRIO3,RPMG3,1,201710
MNDL3,RPMG3,1,201710
PLAS3,RPMG3,1,201710
BMEB4,RSID3,0.94454758597157,201710
BOBR4,RSID3,0.944547070725087,201710
BPAN4,RSID3,0.944547290961949,201710
BRIV3,RSID3,0.928871482909473,201710
CEBR5,RSID3,0.944546971771044,201710
CESP3,RSID3,0.941850625371993,201710
GUAR4,RSID3,0.944519156485181,201710
ITUB3,RSID3,0.896302089914863,201710
OIBR3,RSID3,0.915410962616335,201710
AGRO3,SAPR3,0.947859648677961,201710
CGRA3,SAPR3,0.946355373328797,201710
CGRA4,SAPR3,0.945399957243436,201710
PPLA11,SGPS3,0.928738156370654,201710
CEEB5,SLED4,0.90497019529073,201710
CRIV4,SLED4,0.904946188548688,201710
CSAB4,SLED4,0.904970195290731,201710
CSRN6,SLED4,0.90497019529073,201710
FJTA4,SLED4,0.902918639178747,201710
FRIO3,SLED4,0.90497019529073,201710
MNDL3,SLED4,0.90497019529073,201710
PLAS3,SLED4,0.90497019529073,201710
RPMG3,SLED4,0.90497019529073,201710
BRAP3,SNSL3,0.941524947148613,201710
OIBR4,SNSL3,0.95970167102507,201710
QGEP3,SSBR3,0.920890230566242,201710
CEEB5,TEKA4,1,201710
CRIV4,TEKA4,0.999966346852065,201710
CSAB4,TEKA4,1,201710
CSRN6,TEKA4,1,201710
FESA4,TEKA4,0.947307319080351,201710
FJTA4,TEKA4,0.997673805145776,201710
FRIO3,TEKA4,1,201710
MNDL3,TEKA4,1,201710
PLAS3,TEKA4,1,201710
RPMG3,TEKA4,1,201710
SLED4,TEKA4,0.90497019529073,201710
TIET3,TIET4,0.99938922320053,201710
CEEB5,TOYB3,1,201710
CRIV4,TOYB3,0.999966346852065,201710
CSAB4,TOYB3,1,201710
CSRN6,TOYB3,1,201710
FESA4,TOYB3,0.947307319080351,201710
FJTA4,TOYB3,0.997673805145776,201710
FRIO3,TOYB3,1,201710
MNDL3,TOYB3,1,201710
PLAS3,TOYB3,1,201710
RPMG3,TOYB3,1,201710
SLED4,TOYB3,0.90497019529073,201710
TEKA4,TOYB3,1,201710
CEEB5,TOYB4,1,201710
CRIV4,TOYB4,0.999966346852066,201710
CSAB4,TOYB4,1,201710
CSRN6,TOYB4,1,201710
FESA4,TOYB4,0.947307319080351,201710
FJTA4,TOYB4,0.997673805145776,201710
FRIO3,TOYB4,1,201710
MNDL3,TOYB4,1,201710
PLAS3,TOYB4,1,201710
RPMG3,TOYB4,1,201710
SLED4,TOYB4,0.90497019529073,201710
TEKA4,TOYB4,1,201710
TOYB3,TOYB4,1,201710
ETER3,TPIS3,0.909625492048745,201710
ETER3,UCAS3,0.96371357621025,201710
TPIS3,UCAS3,0.943731371124253,201710
BRGE3,UNIP3,0.999997564660892,201710
CRIV3,UNIP3,0.999997564660893,201710
CTNM4,UNIP3,0.99958205340632,201710
JOPA3,UNIP3,0.999997564660892,201710
RAPT3,UNIP3,0.999982015730642,201710
RPAD3,UNIP3,0.999997564660893,201710
AGRO3,UNIP6,0.992380183235026,201710
CGRA3,UNIP6,0.997741853484844,201710
CGRA4,UNIP6,0.996785232930254,201710
SAPR3,UNIP6,0.944218377292423,201710
BRAP3,USIM3,0.979524146658857,201710
OIBR4,USIM3,0.999226942349172,201710
SNSL3,USIM3,0.959066896942721,201710
GOAU3,VALE5,0.981622201923955,201710
AGRO3,WLMM4,0.994626194910947,201710
CGRA3,WLMM4,1,201710
CGRA4,WLMM4,0.998803905406281,201710
SAPR3,WLMM4,0.946355373328797,201710
UNIP6,WLMM4,0.997741853484844,201710
AALR3,ALPA3,0.871099784629076,201711
ALPA4,AMAR3,0.937000616235355,201711
ALPA3,BBRK3,0.917249048271438,201711
ALUP11,BEEF3,0.894311011001692,201711
BBDC3,BEEF3,0.884290737182222,201711
BAZA3,BNBR3,0.99655874324568,201711
BMEB4,BOBR4,0.999998409039948,201711
BMEB4,BPAN4,0.99999976818954,201711
BOBR4,BPAN4,0.999998177229856,201711
BMEB4,BRIV3,0.98536633954406,201711
BOBR4,BRIV3,0.985364771865577,201711
BPAN4,BRIV3,0.985366111125836,201711
BRKM3,BSEV3,0.938062853212054,201711
BMEB4,CEBR5,0.99999939179871,201711
BOBR4,CEBR5,0.999997800839625,201711
BPAN4,CEBR5,0.999999159988391,201711
BRIV3,CEBR5,0.985365740242981,201711
AFLT3,CEEB3,0.998524966471832,201711
AFLT3,CEED3,0.929101230716686,201711
CEEB3,CEED3,0.947810261292542,201711
AFLT3,CEED4,0.929101230716686,201711
CEEB3,CEED4,0.947810261292542,201711
CEED3,CEED4,1,201711
AFLT3,CEPE3,0.929101230716686,201711
CEEB3,CEPE3,0.947810261292542,201711
CEED3,CEPE3,1,201711
CEED4,CEPE3,1,201711
CEPE5,CEPE6,0.89636390036451,201711
BMEB4,CESP3,0.999675267872257,201711
BOBR4,CESP3,0.99967367742884,201711
BPAN4,CESP3,0.999675036137074,201711
BRIV3,CESP3,0.985048572587535,201711
CEBR5,CESP3,0.999674659868469,201711
ALPA4,CGAS5,0.938594318126966,201711
AMAR3,CGAS5,0.879363391473263,201711
AGRO3,CGRA3,0.996847035870773,201711
AGRO3,CGRA4,0.995704146399033,201711
CGRA3,CGRA4,0.998796419042825,201711
CEEB5,CLSC4,0.988120867321419,201711
BRPR3,CMIG3,0.894645682614603,201711
CELP3,CRDE3,0.916997562993362,201711
BRGE3,CRIV3,1,201711
CEEB5,CRIV4,0.999971534351342,201711
CLSC4,CRIV4,0.988092739819978,201711
BPHA3,CRPG5,1,201711
CEEB5,CSAB4,1,201711
CLSC4,CSAB4,0.988120867321419,201711
CRIV4,CSAB4,0.999971534351342,201711
AFLT3,CSRN3,0.994158801828788,201711
CEEB3,CSRN3,0.998552235290736,201711
CEED3,CSRN3,0.963588390963489,201711
CEED4,CSRN3,0.963588390963489,201711
CEPE3,CSRN3,0.963588390963489,201711
AFLT3,CSRN5,0.994612317296445,201711
CEEB3,CSRN5,0.998773644187666,201711
CEED3,CSRN5,0.962433321341152,201711
CEED4,CSRN5,0.962433321341152,201711
CEPE3,CSRN5,0.962433321341152,201711
CSRN3,CSRN5,0.999990812130221,201711
CEEB5,CSRN6,1,201711
CLSC4,CSRN6,0.988120867321419,201711
CRIV4,CSRN6,0.999971534351342,201711
CSAB4,CSRN6,1,201711
BRGE3,CTNM4,0.999528133972039,201711
CRIV3,CTNM4,0.999528133972039,201711
BPHA3,DMMO3,1,201711
CRPG5,DMMO3,1,201711
AFLT3,EEEL3,0.929101230716686,201711
CEEB3,EEEL3,0.947810261292542,201711
CEED3,EEEL3,1,201711
CEED4,EEEL3,1,201711
CEPE3,EEEL3,1,201711
CSRN3,EEEL3,0.963588390963489,201711
CSRN5,EEEL3,0.962433321341152,201711
AFLT3,EEEL4,0.929101230716686,201711
CEEB3,EEEL4,0.947810261292542,201711
CEED3,EEEL4,1,201711
CEED4,EEEL4,1,201711
CEPE3,EEEL4,1,201711
CSRN3,EEEL4,0.963588390963489,201711
CSRN5,EEEL4,0.962433321341152,201711
EEEL3,EEEL4,1,201711
BRSR6,ELPL3,0.93451066208127,201711
ALPA4,ENBR3,0.898457937569699,201711
AMAR3,ENBR3,0.882282950484658,201711
CGAS5,ENBR3,0.871854502684201,201711
AALR3,ENGI4,0.870561859500682,201711
ALPA3,ENGI4,0.99943741447036,201711
BBRK3,ENGI4,0.91665088660582,201711
ALPA3,ENMT3,0.981515776631112,201711
BBRK3,ENMT3,0.900292132547798,201711
ENGI4,ENMT3,0.983443202183218,201711
ALPA3,ENMT4,0.995613354275692,201711
BBRK3,ENMT4,0.913220901859531,201711
ENGI4,ENMT4,0.997177940376962,201711
ENMT3,ENMT4,0.992651824512819,201711
BRSR6,EUCA4,0.957475102808874,201711
ELPL3,EUCA4,0.950279705336574,201711
CEEB5,FESA4,0.905698378858388,201711
CLSC4,FESA4,0.894939490618379,201711
CRIV4,FESA4,0.90571153315926,201711
CSAB4,FESA4,0.905698378858388,201711
CSRN6,FESA4,0.905698378858388,201711
CEEB5,FJTA4,0.999237826724997,201711
CLSC4,FJTA4,0.987367748003874,201711
CRIV4,FJTA4,0.999503914128835,201711
CSAB4,FJTA4,0.999237826724996,201711
CSRN6,FJTA4,0.999237826724997,201711
FESA4,FJTA4,0.905209514061367,201711
CEEB5,FRIO3,1,201711
CLSC4,FRIO3,0.988120867321419,201711
CRIV4,FRIO3,0.999971534351342,201711
CSAB4,FRIO3,1,201711
CSRN6,FRIO3,1,201711
FESA4,FRIO3,0.905698378858388,201711
FJTA4,FRIO3,0.999237826724997,201711
GEPA3,GEPA4,1,201711
CTNM3,GSHP3,1,201711
BMEB4,GUAR4,0.998364304610427,201711
BOBR4,GUAR4,0.9983627162527,201711
BPAN4,GUAR4,0.998364073179138,201711
BRIV3,GUAR4,0.983801306510951,201711
CEBR5,GUAR4,0.998363697403969,201711
CESP3,GUAR4,0.998040244084489,201711
ALPA4,HGTX3,0.939251026519781,201711
AMAR3,HGTX3,0.929706366729157,201711
BRML3,HGTX3,0.872225131619038,201711
CGAS5,HGTX3,0.871580778424762,201711
ENBR3,HGTX3,0.869560516861188,201711
CTNM3,INEP3,0.998833146971031,201711
GSHP3,INEP3,0.998833146971031,201711
CTNM3,INEP4,1,201711
GSHP3,INEP4,1,201711
INEP3,INEP4,0.998833146971031,201711
BMEB4,ITUB3,0.950382467375033,201711
BOBR4,ITUB3,0.950382432463787,201711
BPAN4,ITUB3,0.950382247066436,201711
BRIV3,ITUB3,0.936624412951548,201711
CEBR5,ITUB3,0.95038188935119,201711
CESP3,ITUB3,0.950204427976894,201711
GUAR4,ITUB3,0.952182173149925,201711
BRGE3,JOPA3,1,201711
CRIV3,JOPA3,1,201711
CTNM4,JOPA3,0.999528133972039,201711
FRAS3,JSLG3,0.986791527566479,201711
BPHA3,KEPL3,1,201711
CRPG5,KEPL3,1,201711
DMMO3,KEPL3,1,201711
BRSR6,LIGT3,0.901970207180649,201711
ELPL3,LIGT3,0.914596683351925,201711
EUCA4,LIGT3,0.923282370890385,201711
BRKM3,LLISE3,1,201711
BSEV3,LLISE3,0.938062853212054,201711
FHER3,MGEL4,1,201711
CEEB5,MNDL3,1,201711
CLSC4,MNDL3,0.988120867321419,201711
CRIV4,MNDL3,0.999971534351342,201711
CSAB4,MNDL3,1,201711
CSRN6,MNDL3,1,201711
FESA4,MNDL3,0.905698378858388,201711
FJTA4,MNDL3,0.999237826724996,201711
FRIO3,MNDL3,1,201711
LREN3,MULT3,0.872072906498117,201711
ALPA4,NATU3,0.944590944647052,201711
AMAR3,NATU3,0.907406756666215,201711
CGAS5,NATU3,0.895635422847246,201711
ENBR3,NATU3,0.891953385589119,201711
HGTX3,NATU3,0.934665699313711,201711
BMEB4,OIBR3,0.967980225483632,201711
BOBR4,OIBR3,0.967979919759633,201711
BPAN4,OIBR3,0.967980001095691,201711
BRIV3,OIBR3,0.953817140569534,201711
CEBR5,OIBR3,0.96797963675681,201711
CESP3,OIBR3,0.967666330049228,201711
GUAR4,OIBR3,0.966396925577651,201711
ITUB3,OIBR3,0.92958239978402,201711
CEEB5,PLAS3,1,201711
CLSC4,PLAS3,0.988120867321419,201711
CRIV4,PLAS3,0.999971534351342,201711
CSAB4,PLAS3,1,201711
CSRN6,PLAS3,1,201711
FESA4,PLAS3,0.905698378858388,201711
FJTA4,PLAS3,0.999237826724997,201711
FRIO3,PLAS3,1,201711
MNDL3,PLAS3,1,201711
HBOR3,PNVL3,0.897620841560119,201711
PNVL3,PNVL4,0.8916262690355,201711
CAMB4,PRIO3,0.954664069483658,201711
BRGE3,RAPT3,0.999969959219627,201711
CRIV3,RAPT3,0.999969959219627,201711
CTNM4,RAPT3,0.999498107366889,201711
JOPA3,RAPT3,0.999969959219627,201711
AALR3,REDE3,0.870984434853694,201711
ALPA3,REDE3,0.999852261291827,201711
BBRK3,REDE3,0.917130468617579,201711
ENGI4,REDE3,0.999155421719214,201711
ENMT3,REDE3,0.981104334789455,201711
ENMT4,REDE3,0.995238485145368,201711
